task_id	root_id	label_value	root_created_at	total_nodes_from_db	window_name	requested_total_points	node_count	edge_count	cluster_count	cut_ratio	ncut	cluster_entropy_norm	largest_cluster_ratio	cluster_sizes_json	edge_weight_mode	numpart	seed	runtime_seconds	finished_at_utc
3507900985440121|window_200	3507900985440121	rumor	2012-11-02 12:57:11+08	1000	window_200	200	200	199	2.0	0.08335415287296294	0.1930021551284925	0.9199534913601947	0.665	"{""0"":67,""1"":133}"	relative_root_seconds	2	42	2.319592	2026-05-19T06:34:13.436024+00:00
3512376240679226|window_50	3512376240679226	rumor	2012-11-14 21:20:15+08	1000	window_50	50	50	49	2.0	0.0281370814494463	0.20645497418829772	0.3274449191515909	0.94	"{""0"":47,""1"":3}"	relative_root_seconds	2	42	0.662287	2026-05-19T06:34:14.104319+00:00
3512376240679226|window_100	3512376240679226	rumor	2012-11-14 21:20:15+08	1000	window_100	100	100	99	2.0	0.02221676964600388	0.15301538936407438	0.36592365089733775	0.93	"{""0"":93,""1"":7}"	relative_root_seconds	2	42	0.719424	2026-05-19T06:34:14.824862+00:00
3512376240679226|window_200	3512376240679226	rumor	2012-11-14 21:20:15+08	1000	window_200	200	200	199	2.0	0.0006926389792480415	0.024641889891586062	0.11236071009649139	0.985	"{""0"":197,""1"":3}"	relative_root_seconds	2	42	1.619010	2026-05-19T06:34:16.455781+00:00
3516051495056011|window_50	3516051495056011	rumor	2012-11-25 00:44:24+08	1000	window_50	50	50	49	2.0	0.02050492021929677	0.2085989401109161	0.3274449191515909	0.94	"{""0"":47,""1"":3}"	relative_root_seconds	2	42	0.644879	2026-05-19T06:34:17.103656+00:00
3516051495056011|window_100	3516051495056011	rumor	2012-11-25 00:44:24+08	1000	window_100	100	100	99	2.0	0.07852816116687568	0.22744748319469532	0.8267463724897325	0.74	"{""0"":74,""1"":26}"	relative_root_seconds	2	42	0.736561	2026-05-19T06:34:17.844226+00:00
3516051495056011|window_200	3516051495056011	rumor	2012-11-25 00:44:24+08	1000	window_200	200	200	199	2.0	0.025033373196174737	0.16312553628321189	0.4529425481843979	0.905	"{""0"":181,""1"":19}"	relative_root_seconds	2	42	2.160437	2026-05-19T06:34:20.007680+00:00
3516538713809703|window_50	3516538713809703	rumor	2012-11-26 09:00:26+08	1000	window_50	50	50	49	2.0	0.0203226327769518	0.04234081353708382	0.9709505944517833	0.6	"{""0"":30,""1"":20}"	relative_root_seconds	2	42	0.872243	2026-05-19T06:34:20.914444+00:00
3516538713809703|window_100	3516538713809703	rumor	2012-11-26 09:00:26+08	1000	window_100	100	100	99	2.0	0.029998321629008187	0.06058761930862865	0.9895875212191703	0.56	"{""0"":56,""1"":44}"	relative_root_seconds	2	42	0.728112	2026-05-19T06:34:21.644563+00:00
3516538713809703|window_200	3516538713809703	rumor	2012-11-26 09:00:26+08	1000	window_200	200	200	199	2.0	0.03533573739370397	0.08736243618032535	0.8554508105572454	0.72	"{""0"":144,""1"":56}"	relative_root_seconds	2	42	1.613984	2026-05-19T06:34:23.260657+00:00
3518396224240158|window_50	3518396224240158	rumor	2012-12-01 12:01:31+08	1000	window_50	50	50	49	2.0	0.06118947315284888	0.23594686646594829	0.6800770457253945	0.82	"{""0"":41,""1"":9}"	relative_root_seconds	2	42	0.714407	2026-05-19T06:34:23.976059+00:00
3518396224240158|window_100	3518396224240158	rumor	2012-12-01 12:01:31+08	1000	window_100	100	100	99	2.0	0.010066514141557448	0.14739847609122142	0.24229218907952946	0.96	"{""0"":96,""1"":4}"	relative_root_seconds	2	42	0.868666	2026-05-19T06:34:24.850956+00:00
3518396224240158|window_200	3518396224240158	rumor	2012-12-01 12:01:31+08	1000	window_200	200	200	199	2.0	0.02009259140202976	0.25970988588454597	0.28639695711307084	0.95	"{""0"":190,""1"":10}"	relative_root_seconds	2	42	1.938461	2026-05-19T06:34:26.797796+00:00
3531095800442217|window_50	3531095800442217	rumor	2013-01-05 13:05:06+08	1000	window_50	50	50	49	1.0	0.0	0.0	0.0	1.0	"{""0"":50}"	relative_root_seconds	2	42	0.688906	2026-05-19T06:34:27.490341+00:00
3531095800442217|window_100	3531095800442217	rumor	2013-01-05 13:05:06+08	1000	window_100	100	100	99	1.0	0.0	0.0	0.0	1.0	"{""0"":100}"	relative_root_seconds	2	42	0.855983	2026-05-19T06:34:28.348315+00:00
